step,tokens_per_second,model
1542,937944.0632762192,PNbefore
1543,937180.230209408,PNbefore
1545,937949.0926164512,PNbefore
1549,935812.830468231,PNbefore
1550,936672.4588997852,PNbefore
1552,935455.6859439926,PNbefore
1553,936561.2150856738,PNbefore
1555,936358.8555911828,PNbefore
1556,931228.523159898,PNbefore
1557,934165.416647085,PNbefore
1558,937343.2168845437,PNbefore
1559,936940.1906305267,PNbefore
1560,939274.6011840604,PNbefore
1561,938489.8325468466,PNbefore
1562,938705.4788197402,PNbefore
1564,934511.1373307056,PNbefore
1565,938497.1564845304,PNbefore
1566,936500.589214898,PNbefore
1568,938626.7175268956,PNbefore
1571,933993.558944667,PNbefore
1573,935735.0088766532,PNbefore
1574,932724.49797521,PNbefore
1577,935489.3414331644,PNbefore
1578,935659.0201647492,PNbefore
1580,937287.0554107188,PNbefore
1582,939413.5497766132,PNbefore
1584,938990.4119963069,PNbefore
1585,937875.9438896198,PNbefore
1586,938099.5405453632,PNbefore
1587,938329.1924190288,PNbefore
1588,938252.3242948035,PNbefore
1589,937944.0632762192,PNbefore
1591,934785.8091422336,PNbefore
1592,929181.5073083008,PNbefore
1593,935267.8963933662,PNbefore
1594,935683.5900148124,PNbefore
1597,937224.9660052684,PNbefore
1602,935402.0240920748,PNbefore
1603,938045.5749473,PNbefore
1604,936776.431924526,PNbefore
1605,934357.7545874276,PNbefore
1606,934680.4613630634,PNbefore
1607,930604.7403126964,PNbefore
1608,935797.3561383476,PNbefore
1611,926713.458922098,PNbefore
1614,934354.578553909,PNbefore
1616,925522.8513801466,PNbefore
1617,920132.13161295,PNbefore
1618,929643.0076259756,PNbefore
1619,930809.1228889668,PNbefore
1621,930820.380044022,PNbefore
1624,933924.1989477158,PNbefore
1628,926212.950602017,PNbefore
1629,933371.5006587435,PNbefore
1632,934976.1310500388,PNbefore
1634,932304.2011609316,PNbefore
1636,929989.883309586,PNbefore
1637,930920.355526656,PNbefore
1638,933306.7600006404,PNbefore
1639,932578.932969894,PNbefore
1640,926368.5766237668,PNbefore
1642,933061.4608330484,PNbefore
1645,931552.6796373804,PNbefore
1646,927713.8636498636,PNbefore
1647,931230.3259098652,PNbefore
1648,931474.6630959607,PNbefore
1650,933755.601920169,PNbefore
1651,930241.2152789764,PNbefore
1652,931461.5864574554,PNbefore
1653,933173.2324677076,PNbefore
1656,932573.509065248,PNbefore
1657,934301.4966185114,PNbefore
1658,928742.4303353404,PNbefore
1659,931137.0427637388,PNbefore
1660,933565.7765346268,PNbefore
1661,933099.9217341545,PNbefore
1664,935757.7623889784,PNbefore
1665,934667.74858171,PNbefore
1670,933176.4004750886,PNbefore
1672,931737.1753489876,PNbefore
1673,933527.2772211322,PNbefore
1676,932618.7101985108,PNbefore
1679,935232.8931207736,PNbefore
1685,933912.8665940237,PNbefore
1687,932786.4446931904,PNbefore
1688,931448.0592867408,PNbefore
1689,931109.1065211912,PNbefore
1692,931565.7588337136,PNbefore
1695,932060.331625654,PNbefore
1696,932340.7925984324,PNbefore
1697,937614.987358747,PNbefore
1699,934947.5096794256,PNbefore
1700,933535.4297519138,PNbefore
1701,937370.1585166118,PNbefore
1702,935004.2998240924,PNbefore
1703,935072.4571050904,PNbefore
1704,935633.5416831184,PNbefore
1705,937535.0385086328,PNbefore
1707,936693.8900470647,PNbefore
1710,938739.8265453032,PNbefore
1711,939584.19635631,PNbefore
1713,936377.9939607208,PNbefore
1714,936497.8543982384,PNbefore
1715,939237.9219456572,PNbefore
1718,938656.4804153192,PNbefore
1719,935077.4556967624,PNbefore
1720,939874.254230458,PNbefore
1721,937998.0171946812,PNbefore
1722,933290.0103837647,PNbefore
1723,928559.5667023616,PNbefore
1724,930890.6308426632,PNbefore
1725,931309.203054115,PNbefore
1726,931789.063834836,PNbefore
1727,931684.3903850074,PNbefore
1729,935578.039795044,PNbefore
1731,937511.2849063802,PNbefore
1732,936831.1638410488,PNbefore
1735,936352.9319686842,PNbefore
1736,935882.0160838924,PNbefore
1737,936126.5235149966,PNbefore
1741,939169.1560943276,PNbefore
1744,937741.1058310028,PNbefore
1745,939719.106068398,PNbefore
1746,937523.161557048,PNbefore
1747,935362.463788068,PNbefore
1748,937390.2515893996,PNbefore
1749,938591.462393569,PNbefore
1751,939441.0692258156,PNbefore
1755,936390.7533083876,PNbefore
1757,938207.032904492,PNbefore
1758,938065.2396580512,PNbefore
1759,939199.4118283328,PNbefore
1761,939770.0514431512,PNbefore
1762,936627.7758318636,PNbefore
1764,938341.5473994932,PNbefore
1765,939580.5258850995,PNbefore
1766,936251.330728182,PNbefore
1767,939353.012663221,PNbefore
1768,935916.157492479,PNbefore
1769,939743.8896148072,PNbefore
1773,938014.021669217,PNbefore
1774,938403.3271824764,PNbefore
1778,933561.2470388112,PNbefore
1780,936024.5160588562,PNbefore
1782,939465.3794137868,PNbefore
1783,939154.4873492172,PNbefore
1787,935865.1739065092,PNbefore
1788,938716.0118550292,PNbefore
1790,937717.7987753084,PNbefore
1792,936289.5994589004,PNbefore
1798,936373.4371351084,PNbefore
1800,938981.2474663084,PNbefore
1801,936983.9909620016,PNbefore
1802,937519.050374687,PNbefore
1803,938986.7461628404,PNbefore
1804,940231.105718167,PNbefore
1805,938166.3201343368,PNbefore
1806,935609.429398187,PNbefore
1807,939281.0203453208,PNbefore
1809,939615.396519486,PNbefore
1811,940998.5414685413,PNbefore
1812,936249.9640456568,PNbefore
1813,940096.9675896248,PNbefore
1814,938644.1171401812,PNbefore
1815,940698.131363166,PNbefore
1816,938472.8963787633,PNbefore
1818,939563.5503287736,PNbefore
1819,937950.0070477426,PNbefore
1821,938284.3511493116,PNbefore
1823,940819.1004160512,PNbefore
1825,940522.9423865676,PNbefore
1828,936766.3984335178,PNbefore
1829,935596.236409838,PNbefore
1830,936711.2180746294,PNbefore
1834,933825.8432834408,PNbefore
1835,936704.3779871628,PNbefore
1836,938689.9086788108,PNbefore
1837,935225.1654786055,PNbefore
1838,934768.5522762858,PNbefore
1840,934694.990679502,PNbefore
1841,937096.7043902392,PNbefore
1842,936013.132677136,PNbefore
1843,937572.0417100334,PNbefore
1845,935751.8463693236,PNbefore
1846,936313.7468153626,PNbefore
1848,935079.2733797112,PNbefore
1849,937409.432144284,PNbefore
1850,935039.7403701585,PNbefore
1851,935652.1954353933,PNbefore
1852,936299.6227386836,PNbefore
1854,934843.9422209028,PNbefore
1857,930262.8028905588,PNbefore
1858,932528.3123132904,PNbefore
1860,934576.0451904298,PNbefore
1861,936486.0037106184,PNbefore
1862,934223.4725862052,PNbefore
1863,935786.8884994936,PNbefore
1864,934071.9980193732,PNbefore
1867,935604.425117428,PNbefore
1871,935348.8230797874,PNbefore
1872,937533.2112657252,PNbefore
1873,934447.1461002649,PNbefore
1875,937063.389501592,PNbefore
1877,933333.0173667348,PNbefore
1882,935317.450960548,PNbefore
1885,937511.7416950724,PNbefore
1886,935992.187978176,PNbefore
1887,936502.8682409824,PNbefore
1890,935002.482432611,PNbefore
1891,934084.2411444676,PNbefore
1893,937120.8933964268,PNbefore
1895,938094.5095915844,PNbefore
1896,936035.8997174592,PNbefore
1897,937120.4369885252,PNbefore
1898,934999.3020145186,PNbefore
1899,935861.5324343452,PNbefore
1901,934949.7811527584,PNbefore
1903,926013.700795041,PNbefore
1904,933143.3637412924,PNbefore
1905,935008.843333706,PNbefore
1907,936984.903512454,PNbefore
1908,935904.321522082,PNbefore
1909,938693.5721949136,PNbefore
1911,936620.4810419262,PNbefore
1912,936506.0588961357,PNbefore
1914,936984.4472370056,PNbefore
1917,936392.5761007256,PNbefore
1920,936185.7344673752,PNbefore
1921,934517.037672665,PNbefore
1924,936453.1879870504,PNbefore
1927,937421.7629154928,PNbefore
1930,934916.164474509,PNbefore
1931,932489.8985184514,PNbefore
1932,936607.7154329512,PNbefore
1933,938211.1501229235,PNbefore
1934,936203.954728908,PNbefore
1935,936271.3758636378,PNbefore
1937,936807.9019950944,PNbefore
1940,935070.1850356336,PNbefore
1942,936079.1601454996,PNbefore
1944,936044.0961231048,PNbefore
1946,926618.8472788406,PNbefore
1947,937839.830913038,PNbefore
1949,938029.5693960256,PNbefore
1954,938018.1371938022,PNbefore
1957,936957.5277720696,PNbefore
1958,937913.4311867754,PNbefore
1959,938531.0311833132,PNbefore
1963,938500.8184962393,PNbefore
1966,936231.7419932444,PNbefore
1968,937490.7298759234,PNbefore
1971,936837.0935159606,PNbefore
1973,937385.6849063076,PNbefore
1975,935058.8248539688,PNbefore
1976,939452.0774569528,PNbefore
1978,935964.870214244,PNbefore
1979,936383.0065201204,PNbefore
1981,938372.2074601784,PNbefore
1982,936330.60514213,PNbefore
1988,935694.0553428034,PNbefore
1989,938411.56510153,PNbefore
1990,936920.57305992,PNbefore
1992,938066.1543158264,PNbefore
1994,934517.4915482096,PNbefore
1995,935325.180127883,PNbefore
1996,938643.2013549784,PNbefore
1998,937399.8417687262,PNbefore
1999,934360.4769190575,PNbefore
2001,939518.5910082558,PNbefore
2002,936471.418660655,PNbefore
2007,936353.843290344,PNbefore
2011,936646.4692497464,PNbefore
2013,933259.6815263948,PNbefore
2016,935972.154795376,PNbefore
2020,935596.6913342768,PNbefore
2021,935918.4336749534,PNbefore
2022,934763.102872042,PNbefore
2023,936840.2864489278,PNbefore
2025,935454.776369786,PNbefore
2027,935080.6366465604,PNbefore
2029,940042.312685069,PNbefore
2031,938233.5667238958,PNbefore
2032,936974.409289565,PNbefore
2034,936931.0660768928,PNbefore
2037,937809.6627103576,PNbefore
2038,937928.97557913,PNbefore
2039,933926.4654514568,PNbefore
2040,938419.8031652208,PNbefore
2041,923506.1346162892,PNbefore
2043,932990.8820161166,PNbefore
2046,936551.6420579216,PNbefore
2049,939471.801182942,PNbefore
2056,939348.8854168802,PNbefore
2057,935901.134965816,PNbefore
2058,940033.1276106056,PNbefore
2061,929831.6902753912,PNbefore
2062,936077.793965576,PNbefore
2066,932104.1284191324,PNbefore
2067,931075.3149196936,PNbefore
2070,919304.3382287528,PNbefore
2071,923300.515746267,PNbefore
2073,926775.9489020896,PNbefore
2074,925102.3466727438,PNbefore
2075,936280.487572594,PNbefore
2076,928846.8921257692,PNbefore
2077,933031.5992611956,PNbefore
2078,936159.7718200218,PNbefore
2079,934670.4727200303,PNbefore
2083,936535.2316084994,PNbefore
2086,938558.0411412471,PNbefore
2087,937889.2012497744,PNbefore
2089,940248.1054053828,PNbefore
2092,940478.8105738198,PNbefore
2093,937258.7489261794,PNbefore
2094,935854.704750417,PNbefore
2096,937085.7512887608,PNbefore
2097,937333.1712486488,PNbefore
2098,936762.7499446212,PNbefore
2099,937587.5747884008,PNbefore
2102,939142.110951942,PNbefore
2103,934562.4274095586,PNbefore
2105,937493.927265906,PNbefore
2106,935229.7111350033,PNbefore
2108,936555.2889025608,PNbefore
2109,936730.8268790282,PNbefore
2111,933072.772533654,PNbefore
2112,934578.768794227,PNbefore
2114,933914.6797521332,PNbefore
2115,935516.1765988874,PNbefore
2116,936415.3616037384,PNbefore
2117,935951.211930239,PNbefore
2118,938111.4321051696,PNbefore
2120,936558.0240546784,PNbefore
2122,933164.1811365702,PNbefore
2125,935101.540569358,PNbefore
2126,933516.4074015856,PNbefore
2128,934664.1164219836,PNbefore
2131,932633.6275340732,PNbefore
2132,936566.6854751136,PNbefore
2134,934300.5892874312,PNbefore
2135,936103.2966483806,PNbefore
2136,937688.0953835509,PNbefore
2137,937831.6030289088,PNbefore
2139,938245.9191862647,PNbefore
2140,940594.665416546,PNbefore
2141,933558.9823073857,PNbefore
2142,935538.919469992,PNbefore
2143,938296.704948946,PNbefore
2144,940947.462816311,PNbefore
2145,940032.2091130312,PNbefore
2146,939573.6438288738,PNbefore
2148,939466.7554997863,PNbefore
2149,940053.7942805664,PNbefore
2151,939230.1279765464,PNbefore
2152,938750.3603514292,PNbefore
2154,937366.961970816,PNbefore
2156,938675.2549003536,PNbefore
2160,935217.4379641408,PNbefore
2163,939473.1772877544,PNbefore
2164,940490.762530824,PNbefore
2166,940025.3204384368,PNbefore
2167,939909.6057992536,PNbefore
2168,940420.8938543444,PNbefore
2169,940323.9223050076,PNbefore
2170,939787.4934713148,PNbefore
2171,941967.7848872588,PNbefore
2172,940286.2420751196,PNbefore
2173,940724.346350104,PNbefore
2174,938123.7813517615,PNbefore
2175,935862.8979830856,PNbefore
2176,937141.8886404968,PNbefore
2177,938086.7345873364,PNbefore
2183,936704.3779871628,PNbefore
2186,937045.1357726484,PNbefore
2187,936060.4893650352,PNbefore
2188,939981.6945104623,PNbefore
2191,934817.1456066913,PNbefore
2192,936514.7193554306,PNbefore
2195,939181.0747871384,PNbefore
2196,939895.3730296782,PNbefore
2198,937246.8789737436,PNbefore
2199,938272.4552052632,PNbefore
2203,936684.3143068694,PNbefore
2206,936408.0701221278,PNbefore
2210,937435.0074385012,PNbefore
2211,937832.9743329046,PNbefore
2212,936635.5266706776,PNbefore
2213,936316.9361819744,PNbefore
2215,939923.3798576545,PNbefore
2221,937680.3271146044,PNbefore
2222,934498.8830123948,PNbefore
2223,937397.5583748976,PNbefore
2225,939320.4542608928,PNbefore
2226,941344.7339351156,PNbefore
2229,939279.1862902936,PNbefore
2230,937286.1422716269,PNbefore
2231,938018.5944765408,PNbefore
2236,938362.1397566296,PNbefore
2238,936926.0476481476,PNbefore
2239,935120.6275760044,PNbefore
2240,938192.3941982742,PNbefore
2241,939560.797593656,PNbefore
2246,934933.4267911076,PNbefore
2247,936584.9205681196,PNbefore
2248,938747.6123792136,PNbefore
2249,936081.4371209012,PNbefore
2250,940188.8388899964,PNbefore
2251,935123.3543548476,PNbefore
2252,938070.7276314576,PNbefore
2254,935282.898598008,PNbefore
2255,935485.7028851524,PNbefore
2256,937377.0083310152,PNbefore
2259,937670.7311953716,PNbefore
2261,936026.3374256258,PNbefore
2263,937295.273742614,PNbefore
2264,935057.4616507182,PNbefore
2265,936503.3240475304,PNbefore
2267,940058.3869972972,PNbefore
2271,936833.9006047576,PNbefore
2273,936552.5537664188,PNbefore
2274,938469.234584954,PNbefore
2275,934751.7501505984,PNbefore
2276,934155.8925335802,PNbefore
2278,936570.7883091308,PNbefore
2279,936846.6723801558,PNbefore
2281,937733.336683706,PNbefore
2282,936884.0774399872,PNbefore
2283,935111.0839752826,PNbefore
2285,936634.1588662716,PNbefore
2288,934670.9267446278,PNbefore
2290,935796.9010187451,PNbefore
2292,937139.6065031796,PNbefore
2294,936786.0095482636,PNbefore
2295,935603.970185468,PNbefore
2298,934657.7602103888,PNbefore
2299,937594.8846504312,PNbefore
2300,934577.406990344,PNbefore
2303,937134.5858402062,PNbefore
2304,937045.5921072048,PNbefore
2307,936265.453347918,PNbefore
2308,937884.1725518028,PNbefore
2310,935990.822052107,PNbefore
2311,938509.5158885852,PNbefore
2312,934317.8288793112,PNbefore
2317,933615.15088973,PNbefore
2318,935452.0476577788,PNbefore
2319,939099.941973474,PNbefore
2320,937825.660757934,PNbefore
2322,936592.6706976698,PNbefore
2323,940595.1252148442,PNbefore
2324,934969.316279045,PNbefore
2325,939721.8597312229,PNbefore
2326,936011.7666899356,PNbefore
2328,937346.413268393,PNbefore
2330,938165.4052812188,PNbefore
2331,938908.3958166104,PNbefore
2339,938865.789713853,PNbefore
2340,937504.4331294106,PNbefore
2342,940287.620566896,PNbefore
2343,931061.7989658446,PNbefore
2344,936845.3039589922,PNbefore
2345,938367.6312045116,PNbefore
2347,936695.2580259324,PNbefore
2348,939910.0649280295,PNbefore
2349,939151.7370105212,PNbefore
2350,938263.762206138,PNbefore
2351,938895.10962773,PNbefore
2355,937171.5574371172,PNbefore
2356,938245.4616818584,PNbefore
2357,938302.1956309824,PNbefore
2359,938853.420924408,PNbefore
2360,939065.109586574,PNbefore
2361,937253.2704492338,PNbefore
2363,936389.8419148796,PNbefore
2365,937031.902263852,PNbefore
2366,938277.9456034952,PNbefore
2370,934502.0600270228,PNbefore
2371,934235.2660805964,PNbefore
2373,936206.687829308,PNbefore
2374,936938.365705582,PNbefore
2376,939378.2355122592,PNbefore
2378,938392.3435153892,PNbefore
2381,938871.7451731536,PNbefore
2382,938306.771248434,PNbefore
2383,937431.8104504058,PNbefore
2384,939961.0310105088,PNbefore
2385,936452.7322293046,PNbefore
2389,938349.3266281862,PNbefore
2391,937039.6597926395,PNbefore
2398,938485.2551438422,PNbefore
2400,939295.2345146372,PNbefore
2401,936788.74604816,PNbefore
2404,938227.161871456,PNbefore
2405,939005.9921078702,PNbefore
2409,938587.799674446,PNbefore
2411,937224.9660052684,PNbefore
2414,937046.0484422056,PNbefore
2415,936663.7955228516,PNbefore
2416,937285.685702748,PNbefore
2417,939369.0634104332,PNbefore
2419,937167.9057915426,PNbefore
2422,935754.5768306385,PNbefore
2424,937021.4069881712,PNbefore
2426,939165.0304634508,PNbefore
2431,935072.4571050904,PNbefore
2432,937393.4482940388,PNbefore
2434,937763.957010377,PNbefore
2439,938781.5051609566,PNbefore
2440,938660.1436704986,PNbefore
2443,936241.7640342938,PNbefore
2444,940020.7280447972,PNbefore
2445,937438.2044484026,PNbefore
2446,937718.2557652644,PNbefore
2448,938661.5173985624,PNbefore
2450,938670.2177696752,PNbefore
2451,937994.3591057552,PNbefore
2454,938154.8845986008,PNbefore
2458,938695.861906999,PNbefore
2459,936464.5820748716,PNbefore
2460,937671.6450839796,PNbefore
2461,938977.1234861724,PNbefore
2465,933588.424673014,PNbefore
2470,934578.768794227,PNbefore
2476,939071.525884742,PNbefore
2477,930976.2070365648,PNbefore
2478,936062.7662496052,PNbefore
2482,937001.7860164508,PNbefore
2483,936578.0823250304,PNbefore
2486,939174.1985812904,PNbefore
2487,937286.5988409504,PNbefore
2489,937546.4589381772,PNbefore
2491,936614.0981939414,PNbefore
2492,936059.1232396096,PNbefore
2493,936873.5854754664,PNbefore
2495,936237.2085344908,PNbefore
2498,936799.6922076228,PNbefore
2500,938128.8126195122,PNbefore
2501,940680.1956349674,PNbefore
2503,940635.12938769,PNbefore
2508,939624.5734324128,PNbefore
2510,939707.6326470014,PNbefore
2511,936471.8744365898,PNbefore
2514,939358.0571246684,PNbefore
2518,937299.3829626068,PNbefore
2519,939862.3179376564,PNbefore
2520,935907.0528732948,PNbefore
2521,938284.808691645,PNbefore
2522,938923.9732065784,PNbefore
2525,938009.4489064777,PNbefore
2527,939021.5727364653,PNbefore
2528,938153.9697677854,PNbefore
2532,938612.5235832972,PNbefore
2533,938983.9968065243,PNbefore
2535,938183.7026825933,PNbefore
2538,939223.2510523972,PNbefore
2539,936062.3108718052,PNbefore
2540,939782.903401132,PNbefore
2544,936881.7965581446,PNbefore
2545,937638.746216348,PNbefore
2549,937184.33842073,PNbefore
2550,935914.3365544708,PNbefore
2553,935166.9849791644,PNbefore
2556,933541.317779368,PNbefore
2558,934232.5444785396,PNbefore
2559,936050.9265707952,PNbefore
2563,935078.8189583116,PNbefore
2564,935106.9939203196,PNbefore
2569,934482.998263275,PNbefore
2578,937929.4327749404,PNbefore
2579,937324.0390392278,PNbefore
2580,940283.4851036922,PNbefore
2583,935279.261655718,PNbefore
2585,934187.6403338546,PNbefore
2587,936045.9175660752,PNbefore
2588,937512.6552737925,PNbefore
2590,936616.833689568,PNbefore
2593,939383.2802446118,PNbefore
2595,939033.94595692,PNbefore
2596,936999.5045614404,PNbefore
2597,936527.4824295114,PNbefore
